1307756023576,379.89819835382997
1307756023223,383.81715938200995
1307756022463,389.37926024132
1307756022466,389.37926024131997
1307756021793,397.90284110311006
1307756021877,397.90284110311
1307756022185,395.52865752569
1307756021484,401.9989518434701
1307756021349,404.0584256416101
1307756021249,414.1837915410901
1307756021255,404.0584256416101
1307756021258,404.0584256416101
1307756021579,397.93453658389006
1307756020989,421.1725912044502
1307756020980,424.5726896557101
1307756020909,427.81241794609014
1307756020899,427.81241794609014
1307756020830,427.81241794609014
1307756021147,414.1837915410901
1307756021153,414.1837915410901
1307756021083,420.0125002275901
1307756021011,420.0125002275901
1307756020385,544.1640152202903
1307756020384,539.0763939743301
1307756020397,516.5598282376499
1307756020396,516.2729207271099
1307756020382,539.34767241706
1307756020477,509.9124571154501
1307756020283,606.5386836492598
1307756020278,606.6958773977498
1307756020266,617.0448619333699
1307756020269,614.8952202823
1307756020258,643.2900454054198
1307756020256,603.0305093640202
1307756020257,620.8180783012399
1307756020248,603.6129275013901
1307756020250,596.56351830563
1307756020253,609.1827024723898
1307756020252,581.0902371024802
1307756020241,597.6613649979502
1307756020240,611.6868505795802
1307756020239,588.86283929128
1307756020349,539.34767241706
1307756020346,539.34767241706
1307756020345,530.31652199587
1307756020344,542.9110975989801
1307756020333,527.3675088230401
1307756020326,535.2884552431701
1307756020319,556.1003126048902
1307756020307,555.8514036706702
1307756020303,578.17934881444
1307756020297,577.78998933689
1307756020292,602.9859159546801
1307756020626,427.8124179460901
1307756020491,504.7173097043999
1307756020501,504.63635951747995
1307756020574,461.58398140731003
1307756020567,491.4386505477599
1307756020563,501.22175794948026
1307756019860,764.6977731465698
1307756019861,796.0059431401901
1307756019862,788.8586281650701
1307756019863,716.7782693947399
1307756019856,828.20825813617
1307756019857,770.5428888240504
1307756019858,749.4645383903003
1307756019859,785.1565132398201
1307756019868,742.9044429050899
1307756019869,838.0220915368
1307756019870,808.1848519289601
1307756019871,739.69502086897
1307756019864,703.90900641274
1307756019865,648.7269906423901
1307756019866,684.3795865447901
1307756019867,722.9758692819302
1307756019845,730.8135583553101
1307756019844,735.98142824372
1307756019847,737.6404528807
1307756019846,749.6158396292398
1307756019841,722.9877098498998
1307756019840,776.3295704245697
1307756019843,672.3209273980201
1307756019842,685.7113240512298
1307756019853,710.1895454635801
1307756019852,679.27746279847
1307756019855,815.5631544990696
1307756019854,748.0476916414399
1307756019849,705.7345762442999
1307756019848,683.2482689334902
1307756019851,673.9423868518802
1307756019850,672.9345269954104
1307756019894,761.9407261531998
1307756019895,740.99250309535
1307756019892,742.68120625444
1307756019893,793.62592859302
1307756019890,681.8275020813198
1307756019891,671.91921847561
1307756019888,731.51808102087
1307756019889,739.4598118750597
1307756019902,777.5133640922801
1307756019903,758.5297661482001
1307756019900,776.2856908793399
1307756019901,801.54254207109
1307756019898,741.66103097868
1307756019899,711.7346032186099
1307756019896,677.6974615960598
1307756019897,685.3022745974599
1307756019878,733.3059488457305
1307756019877,837.1824010362495
1307756019876,819.2011107553699
1307756019875,757.5067485259196
1307756019874,731.0223255031298
1307756019873,729.2652353366301
1307756019872,774.1554656963
1307756019887,749.8664865461303
1307756019886,712.0209699074501
1307756019885,672.6946033874299
1307756019884,694.9149386903099
1307756019883,663.4197007760301
1307756019882,674.0362290618001
1307756019881,710.5181108398704
